DATE CASE;TYPE;PRODUCT CATEGORY;PRODUCT;HAZARD;ORIGIN COUNTRY;RISK DECISION
26/07/2018;food;fats and oils;palm frying fat;glycidyl esters;malaysia;serious
21/06/2018;food;fats and oils;vegetable filling fats;glycidyl esters;netherlands;serious
08/05/2018;food;fats and oils;vegetable oil used as an ingredient for chocolate products;glycidyl esters;belgium;serious
14/09/2022;food;confectionery;turkey, biscuits, marshmallow, strawberry;glycidyl esters;turkey;serious
21/06/2022;food;fats and oils;oil, sesame;glycidyl esters;india;serious
20/06/2022;food;fats and oils;vegetable ghee;glycidyl esters;united arab emirates;serious
17/11/2021;food;fats and oils;oil, sesame;glycidyl esters;china;serious
25/08/2021;food;fats and oils;palm oil;glycidyl esters;malaysia;serious
21/06/2021;food;other food product / mixed;turkey, wafers;glycidyl esters;turkey;serious
18/06/2021;food;other food product / mixed;banana, cream, biscuits;glycidyl esters;saudi arabia, netherlands;serious
23/04/2021;food;fats and oils;fats and oils;glycidyl esters;netherlands;serious
21/04/2021;food;fats and oils;bakery products;glycidyl esters;netherlands;serious
unknown date;food;fats and oils;turkey, vegetable oil;glycidyl esters;turkey;serious
unknown date;food;fats and oils;vegetable ghee;glycidyl esters;unknown origin country;serious
05/02/2021;food;prepared dishes and snacks;snacks;glycidyl esters;philippines, netherlands;serious
12/01/2021;food;dietetic foods, food supplements, fortified foods;oil;glycidyl esters;china;serious
24/11/2020;food;fats and oils;vegetable ghee;glycidyl esters;unknown origin country;serious
03/09/2020;food;fats and oils;unknown products;glycidyl esters;india;serious
02/09/2020;food;other food product / mixed;cookies;glycidyl esters;israel, belgium;serious
12/08/2020;food;other food product / mixed;cookies, chocolate;glycidyl esters;india;serious
30/04/2020;food;fats and oils;oil, rice, bran;glycidyl esters;italy;serious
10/01/2020;food;fats and oils;turkey, vegetable fat;glycidyl esters;turkey;serious
12/10/2021;food;fats and oils;vegetable ghee, 2;glycidyl esters, 3-monochlor-1, 2;syria, netherlands;serious
12/01/2021;food;other food product / mixed;turkey, waffles, 2;glycidyl esters, 3-monochlor-1, 2;turkey;serious
14/09/2020;food;other food product / mixed;2, pastry;glycidyl esters, 3-monochlor-1, 2;unknown origin country;serious
19/08/2020;food;cereals and bakery products;butter cookies;glycidyl esters,high content of acrylamide;india,oman;serious
12/05/2020;food;fats and oils;rice oil;glycidyl esters,mineral oil;thailand;serious
26/07/2019;food;fats and oils;palm oil;glycidyl esters,polycyclic aromatic hydrocarbons;ghana;serious
02/06/2022;feed;feed materials;buckwheat;glyphosate;poland;not serious
02/12/2021;food;dietetic foods, food supplements, fortified foods;moringa leaf powder;glyphosate, perchlorate;unknown origin country;not serious
20/11/2020;food;confectionery;candied cherries with chocolate coating;hazelnut undeclared;italy;serious
30/10/2020;food;cocoa and cocoa preparations, coffee and tea;vegan and gluten-free cocoa,caramel and sea salt chocolate;hazelnut undeclared;france,united kingdom;serious
15/09/2020;food;cocoa and cocoa preparations, coffee and tea;chocolate spreads;hazelnut undeclared;belgium;serious
08/05/2020;food;cocoa and cocoa preparations, coffee and tea;chocolate;hazelnut undeclared;belgium;serious
13/11/2019;food;ices and desserts;chilled rice dessert with raspberry flavour;hazelnut undeclared;czech republic;serious
12/07/2019;food;cereals and bakery products;fruit muesli;hazelnut undeclared;sweden;serious
24/12/2018;food;cocoa and cocoa preparations, coffee and tea;milk chocolate with almonds;hazelnut undeclared;greece;serious
18/12/2018;food;cereals and bakery products;chocolate and praline biscuits;hazelnut undeclared;spain;serious
11/12/2018;food;cocoa and cocoa preparations, coffee and tea;milk chocolate spread;hazelnut undeclared;netherlands;serious
04/12/2017;food;cocoa and cocoa preparations, coffee and tea;organic chocolate;hazelnut undeclared;belgium;serious
11/07/2017;food;cereals and bakery products;hazelnut and milk chocolate cookies incorrectly labelled as white chocolate chunk and butter cookies;hazelnut undeclared;united kingdom;serious
28/10/2016;food;cereals and bakery products;mini fruit and marzipan breads;hazelnut undeclared;germany;serious
05/09/2016;food;cereals and bakery products;orange and milk chocolate cookies;hazelnut undeclared;united kingdom;serious
19/04/2016;food;cereals and bakery products;muesli;hazelnut undeclared;denmark;serious
06/04/2016;food;nuts, nut products and seeds;lemon-coated organic almonds;hazelnut undeclared;denmark;serious
17/04/2015;food;cocoa and cocoa preparations, coffee and tea;chocolate spread;hazelnut undeclared;belgium;serious
17/12/2014;food;cocoa and cocoa preparations, coffee and tea;chocolate;hazelnut undeclared;moldova;serious
16/12/2021;food;meat and meat products (other than poultry);hazelnut, pat̩;hazelnut undeclared;belgium;serious
18/10/2021;food;cocoa and cocoa preparations, coffee and tea;raisins, almonds, hazelnut, dark chocolate with hazelnuts, dark chocolate;hazelnut undeclared;belgium;serious
10/07/2020;food;prepared dishes and snacks;frozen cooked beef and ale pies;hazelnut undeclared,milk ingredient undeclared;united kingdom;serious
28/06/2016;food;cocoa and cocoa preparations, coffee and tea;chocolate bars;hazelnut undeclared,milk ingredient undeclared;spain;not serious
09/11/2012;food;confectionery;milk chocolate;hazelnut undeclared,milk ingredient undeclared;italy;serious
28/01/2020;food;cocoa and cocoa preparations, coffee and tea;chocolate easter eggs;hazelnut undeclared,milk ingredient undeclared,mislabelled;netherlands;serious
04/12/2012;food;cocoa and cocoa preparations, coffee and tea;mint chocolate;hazelnut undeclared,wheat undeclared;finland;serious
12/11/2012;food;confectionery;toffee with milk chocolate;hazelnut undeclared,wheat undeclared;finland;serious
01/11/2012;food;cocoa and cocoa preparations, coffee and tea;singly wrapped milk chocolates;hazelnut undeclared,wheat undeclared;finland;serious
04/01/2023;fcm;food contact materials;unknown products;heavy metals;china;not serious
31/08/2020;food;fruits and vegetables;dried tomatoes;hepatitis a virus;turkey;serious
26/08/2020;food;bivalve molluscs and products thereof;live mussels (mytilus galloprovincialis);hepatitis a virus;italy;serious
24/05/2019;food;fruits and vegetables;mixed frozen berries;hepatitis a virus;italy,lithuania,romania,ukraine;serious
23/05/2019;food;bivalve molluscs and products thereof;live mussels (mytilus galloprovincialis);hepatitis a virus;greece;serious
27/11/2018;food;bivalve molluscs and products thereof;live mussels (mytilus galloprovincialis);hepatitis a virus;italy,spain;serious
19/06/2018;food;bivalve molluscs and products thereof;frozen raw saltwater clams (donax trunculus);hepatitis a virus;turkey;serious
12/06/2018;food;fruits and vegetables;frozen strawberries;hepatitis a virus;egypt;serious
02/05/2017;food;bivalve molluscs and products thereof;live clams;hepatitis a virus;portugal,spain;serious
08/02/2017;food;bivalve molluscs and products thereof;chilled clams (tapes semidecussatus);hepatitis a virus;italy;not serious
19/02/2016;food;bivalve molluscs and products thereof;live clams (ruditapes decussatus);hepatitis a virus;tunisia;serious
19/02/2016;food;bivalve molluscs and products thereof;chilled clams (ruditapes decussatus);hepatitis a virus;tunisia;serious
19/02/2016;food;bivalve molluscs and products thereof;live clams (ruditapes decussatus);hepatitis a virus;tunisia;serious
18/02/2016;food;bivalve molluscs and products thereof;live clams (ruditapes decussatus);hepatitis a virus;tunisia;serious
27/06/2014;food;bivalve molluscs and products thereof;razor shells (solen marginatus);hepatitis a virus;morocco;serious
23/05/2014;food;fruits and vegetables;frozen strawberries;hepatitis a virus;morocco,spain;serious
17/04/2014;food;bivalve molluscs and products thereof;frozen clams (ruditapes decussatus);hepatitis a virus;tunisia;serious
07/04/2014;food;fruits and vegetables;mixed frozen berries;hepatitis a virus;belgium,bulgaria,poland;serious
03/12/2013;food;fruits and vegetables;frozen mixed berries;hepatitis a virus;bulgaria,italy,poland;serious
22/10/2013;food;fruits and vegetables;frozen mixed berries;hepatitis a virus;bosnia and herzegovina,chile,italy,poland,romania,serbia,sweden;serious
10/10/2013;food;fruits and vegetables;frozen blackberries;hepatitis a virus;romania;serious
07/10/2013;food;fruits and vegetables;frozen berries mix;hepatitis a virus;belarus,bosnia and herzegovina,chile,estonia,italy,poland,romania,serbia;serious
09/09/2013;food;fruits and vegetables;frozen red berries mix;hepatitis a virus;france,poland;serious
06/08/2013;food;fruits and vegetables;mix of frozen berries;hepatitis a virus;chile,italy,poland,serbia,sweden;serious
06/08/2013;food;fruits and vegetables;frozen berries;hepatitis a virus;germany;serious
24/06/2013;food;fruits and vegetables;frozen berry mix;hepatitis a virus;austria,bulgaria,canada,italy,poland,serbia,switzerland,ukraine;serious
13/06/2013;food;fruits and vegetables;iceberg lettuce;hepatitis a virus;hungary;serious
30/05/2013;food;fruits and vegetables;frozen berries mix;hepatitis a virus;bulgaria,canada,italy,poland,serbia,switzerland;serious
30/05/2013;food;fruits and vegetables;frozen berries mix;hepatitis a virus;bulgaria,italy,poland,romania;serious
17/05/2013;food;fruits and vegetables;frozen berry mix;hepatitis a virus;bulgaria,canada,italy,poland,serbia;serious
11/02/2013;food;fruits and vegetables;pitted dates;hepatitis a virus;algeria,france;serious
19/11/2012;food;prepared dishes and snacks;strawberry yoghurt cake;hepatitis a virus;germany;serious
06/11/2012;food;fruits and vegetables;frozen strawberry cubes;hepatitis a virus;china;serious
11/07/2012;food;bivalve molluscs and products thereof;individually frozen green mussels (perna canaliculus);hepatitis a virus;new zealand;not serious
19/08/2022;food;fruits and vegetables;fruit, frozen;hepatitis a virus;belgium;serious
08/01/2021;food;fruits and vegetables;turkey, tomatoes, dried;hepatitis a virus;turkey;serious
31/08/2020;food;fruits and vegetables;turkey, tomatoes, dried;hepatitis a virus;turkey;serious
26/08/2020;food;bivalve molluscs and products thereof;live mussels;hepatitis a virus;italy;serious
14/06/2019;food;bivalve molluscs and products thereof;live clams;hepatitis a virus,too high count of escherichia coli;italy;serious
10/06/2016;food;milk and milk products;raw cow's milk;high aerobic plate count;romania;not serious
16/10/2012;food;fish and fish products;canned tuna;high aerobic plate count;thailand;not serious
20/08/2012;food;fish and fish products;canned tuna in vegetable oil (euthynnus/katsuwonus pelamis);high aerobic plate count;thailand;serious
20/08/2012;food;fish and fish products;canned tuna in vegetable oil (euthynnus/katsuwonus pelamis);high aerobic plate count;thailand;serious
26/07/2012;food;fish and fish products;canned tuna (euthynnus/katsuwonus pelamis);high aerobic plate count;thailand;serious
14/03/2013;food;cereals and bakery products;chocolate almond cake;high aerobic plate count,high count of thermotolerant coliforms;sweden;not serious
28/09/2016;food;food additives and flavourings;carrageenan powder;high bacterial count;philippines;not serious
07/09/2016;food;food additives and flavourings;carrageenan powder;high bacterial count;philippines;not serious
14/04/2016;food;food additives and flavourings;carrageenan;high bacterial count;philippines;not serious
27/03/2019;food;nuts, nut products and seeds;pumpkin seed kernels;high bacterial count,high count of coliforms;china;not serious
30/07/2014;food;meat and meat products (other than poultry);sheep casings;high bacterial count,spoilage;pakistan;not serious
